"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"SUBSAMPLED"	"propNA"
6	0.8241852	14	16	"Heart"	"Yes"	0
7	0.8125596	14	16	"Heart"	"Yes"	0
8	0.7653905	13	16	"Heart"	"Yes"	0
9	0.7863636	13	16	"Heart"	"Yes"	0
10	0.7115789	16	16	"Heart"	"Yes"	0
11	0.7914286	16	16	"Heart"	"Yes"	0
12	0.741765	14	16	"Heart"	"Yes"	0
13	0.8145238	13	16	"Heart"	"Yes"	0
14	0.8241852	13	16	"Heart"	"Yes"	0
15	0.810358	15	16	"Heart"	"Yes"	0
16	0.7781327	15	16	"Heart"	"Yes"	0
17	0.7996859	13	16	"Heart"	"Yes"	0
18	0.795	14	16	"Heart"	"Yes"	0
19	0.7565865	16	16	"Heart"	"Yes"	0
20	0.7505256	13	16	"Heart"	"Yes"	0
21	0.7862388	16	16	"Heart"	"Yes"	0
22	0.7803636	16	16	"Heart"	"Yes"	0
23	0.7513804	12	16	"Heart"	"Yes"	0
24	0.7351429	15	16	"Heart"	"Yes"	0
25	0.8388095	14	16	"Heart"	"Yes"	0
26	0.7945069	15	16	"Heart"	"Yes"	0
27	0.7976395	12	16	"Heart"	"Yes"	0
28	0.7674731	13	16	"Heart"	"Yes"	0
29	0.783018	13	16	"Heart"	"Yes"	0
30	0.7573586	16	16	"Heart"	"Yes"	0
1	0.7764639	16	17	"Heart"	"Yes"	0
2	0.7696172	13	17	"Heart"	"Yes"	0
3	0.8112999	15	17	"Heart"	"Yes"	0
4	0.7853805	12	17	"Heart"	"Yes"	0
5	0.7705597	14	17	"Heart"	"Yes"	0
6	0.7712919	17	17	"Heart"	"Yes"	0
7	0.7851204	16	17	"Heart"	"Yes"	0
8	0.7850343	15	17	"Heart"	"Yes"	0
9	0.8042857	14	17	"Heart"	"Yes"	0
10	0.7806415	14	17	"Heart"	"Yes"	0
11	0.7945179	14	17	"Heart"	"Yes"	0
12	0.8157492	13	17	"Heart"	"Yes"	0
13	0.7803636	14	17	"Heart"	"Yes"	0
14	0.8099943	13	17	"Heart"	"Yes"	0
15	0.8249238	12	17	"Heart"	"Yes"	0
16	0.7785551	17	17	"Heart"	"Yes"	0
17	0.7809406	13	17	"Heart"	"Yes"	0
18	0.7568134	14	17	"Heart"	"Yes"	0
19	0.7649036	14	17	"Heart"	"Yes"	0
20	0.7610413	14	17	"Heart"	"Yes"	0
21	0.7813989	12	17	"Heart"	"Yes"	0
22	0.7662598	13	17	"Heart"	"Yes"	0
23	0.7732225	16	17	"Heart"	"Yes"	0
24	0.8074264	15	17	"Heart"	"Yes"	0
25	0.8045506	14	17	"Heart"	"Yes"	0
26	0.8048396	13	17	"Heart"	"Yes"	0
27	0.7582187	16	17	"Heart"	"Yes"	0
28	0.7433276	16	17	"Heart"	"Yes"	0
29	0.7460975	13	17	"Heart"	"Yes"	0
30	0.7853132	13	17	"Heart"	"Yes"	0
1	0.8149153	14	18	"Heart"	"Yes"	0
2	0.79916	15	18	"Heart"	"Yes"	0
3	0.7652381	12	18	"Heart"	"Yes"	0
4	0.7702367	15	18	"Heart"	"Yes"	0
5	0.7911664	13	18	"Heart"	"Yes"	0
6	0.8244954	12	18	"Heart"	"Yes"	0
7	0.8043975	15	18	"Heart"	"Yes"	0
8	0.8053646	16	18	"Heart"	"Yes"	0
9	0.7999239	13	18	"Heart"	"Yes"	0
10	0.7797313	14	18	"Heart"	"Yes"	0
11	0.7925837	16	18	"Heart"	"Yes"	0
12	0.77075	17	18	"Heart"	"Yes"	0
13	0.7621846	15	18	"Heart"	"Yes"	0
14	0.8102636	15	18	"Heart"	"Yes"	0
15	0.8342536	13	18	"Heart"	"Yes"	0
16	0.8288895	12	18	"Heart"	"Yes"	0
17	0.8108907	15	18	"Heart"	"Yes"	0
18	0.8174641	13	18	"Heart"	"Yes"	0
19	0.7701828	14	18	"Heart"	"Yes"	0
20	0.7699827	16	18	"Heart"	"Yes"	0
21	0.7533887	17	18	"Heart"	"Yes"	0
22	0.7492371	16	18	"Heart"	"Yes"	0
23	0.7467838	16	18	"Heart"	"Yes"	0
24	0.7722985	16	18	"Heart"	"Yes"	0
25	0.7896992	13	18	"Heart"	"Yes"	0
26	0.7753478	17	18	"Heart"	"Yes"	0
27	0.7601963	13	18	"Heart"	"Yes"	0
28	0.7667718	15	18	"Heart"	"Yes"	0
29	0.7698972	15	18	"Heart"	"Yes"	0
30	0.7658616	14	18	"Heart"	"Yes"	0
1	0.7851704	15	19	"Heart"	"Yes"	0
2	0.7710253	15	19	"Heart"	"Yes"	0
3	0.8027123	15	19	"Heart"	"Yes"	0
4	0.8071961	15	19	"Heart"	"Yes"	0
5	0.7930508	13	19	"Heart"	"Yes"	0
6	0.8044078	15	19	"Heart"	"Yes"	0
7	0.7883841	16	19	"Heart"	"Yes"	0
8	0.7851228	13	19	"Heart"	"Yes"	0
9	0.7967794	17	19	"Heart"	"Yes"	0
10	0.7909524	13	19	"Heart"	"Yes"	0
11	0.7894136	14	19	"Heart"	"Yes"	0
12	0.8146297	15	19	"Heart"	"Yes"	0
13	0.7691388	13	19	"Heart"	"Yes"	0
14	0.8001142	15	19	"Heart"	"Yes"	0
15	0.7807143	17	19	"Heart"	"Yes"	0
16	0.7860339	13	19	"Heart"	"Yes"	0
17	0.7845222	12	19	"Heart"	"Yes"	0
18	0.7947925	14	19	"Heart"	"Yes"	0
19	0.7688053	13	19	"Heart"	"Yes"	0
20	0.8028479	14	19	"Heart"	"Yes"	0
21	0.808134	16	19	"Heart"	"Yes"	0
22	0.7853303	15	19	"Heart"	"Yes"	0
23	0.828724	14	19	"Heart"	"Yes"	0
24	0.8044101	14	19	"Heart"	"Yes"	0
25	0.8028351	17	19	"Heart"	"Yes"	0
26	0.7962169	16	19	"Heart"	"Yes"	0
27	0.7882263	14	19	"Heart"	"Yes"	0
28	0.7973931	14	19	"Heart"	"Yes"	0
29	0.7844483	13	19	"Heart"	"Yes"	0
30	0.7713618	12	19	"Heart"	"Yes"	0
1	0.800735	16	20	"Heart"	"Yes"	0
2	0.7901658	14	20	"Heart"	"Yes"	0
3	0.7768062	17	20	"Heart"	"Yes"	0
4	0.7659524	11	20	"Heart"	"Yes"	0
5	0.7852656	13	20	"Heart"	"Yes"	0
6	0.8398721	17	20	"Heart"	"Yes"	0
7	0.8003142	14	20	"Heart"	"Yes"	0
8	0.7949743	14	20	"Heart"	"Yes"	0
9	0.790556	12	20	"Heart"	"Yes"	0
10	0.7894988	12	20	"Heart"	"Yes"	0
11	0.7810654	15	20	"Heart"	"Yes"	0
12	0.7705035	14	20	"Heart"	"Yes"	0
13	0.7953326	17	20	"Heart"	"Yes"	0
14	0.7297155	14	20	"Heart"	"Yes"	0
15	0.7932152	16	20	"Heart"	"Yes"	0
16	0.8001242	12	20	"Heart"	"Yes"	0
17	0.8167239	15	20	"Heart"	"Yes"	0
18	0.7962205	13	20	"Heart"	"Yes"	0
19	0.8165072	17	20	"Heart"	"Yes"	0
20	0.829308	17	20	"Heart"	"Yes"	0
21	0.7534808	15	20	"Heart"	"Yes"	0
22	0.8090476	12	20	"Heart"	"Yes"	0
23	0.8048734	16	20	"Heart"	"Yes"	0
24	0.7467124	13	20	"Heart"	"Yes"	0
25	0.8546634	15	20	"Heart"	"Yes"	0
26	0.7722985	15	20	"Heart"	"Yes"	0
27	0.7698972	15	20	"Heart"	"Yes"	0
28	0.7561869	14	20	"Heart"	"Yes"	0
29	0.756038	16	20	"Heart"	"Yes"	0
30	0.8191347	12	20	"Heart"	"Yes"	0
1	0.8013666	15	21	"Heart"	"Yes"	0
2	0.7878311	14	21	"Heart"	"Yes"	0
3	0.7655179	13	21	"Heart"	"Yes"	0
4	0.7560442	13	21	"Heart"	"Yes"	0
5	0.7951171	13	21	"Heart"	"Yes"	0
6	0.7853303	12	21	"Heart"	"Yes"	0
7	0.8099296	14	21	"Heart"	"Yes"	0
8	0.8395238	17	21	"Heart"	"Yes"	0
9	0.778016	17	21	"Heart"	"Yes"	0
10	0.7891652	13	21	"Heart"	"Yes"	0
11	0.8463781	12	21	"Heart"	"Yes"	0
12	0.8099296	13	21	"Heart"	"Yes"	0
13	0.7749905	16	21	"Heart"	"Yes"	0
14	0.7511062	13	21	"Heart"	"Yes"	0
15	0.7596999	15	21	"Heart"	"Yes"	0
16	0.8040476	12	21	"Heart"	"Yes"	0
17	0.8105409	13	21	"Heart"	"Yes"	0
18	0.7416714	14	21	"Heart"	"Yes"	0
19	0.7922611	16	21	"Heart"	"Yes"	0
20	0.7901276	13	21	"Heart"	"Yes"	0
21	0.7485714	19	21	"Heart"	"Yes"	0
22	0.8419321	18	21	"Heart"	"Yes"	0
23	0.7688053	15	21	"Heart"	"Yes"	0
24	0.8353495	14	21	"Heart"	"Yes"	0
25	0.8076517	14	21	"Heart"	"Yes"	0
26	0.7656577	12	21	"Heart"	"Yes"	0
27	0.7851153	17	21	"Heart"	"Yes"	0
28	0.7502392	15	21	"Heart"	"Yes"	0
29	0.8137507	14	21	"Heart"	"Yes"	0
30	0.7655179	15	21	"Heart"	"Yes"	0
1	0.8097867	14	22	"Heart"	"Yes"	0
2	0.7942947	16	22	"Heart"	"Yes"	0
3	0.7394737	15	22	"Heart"	"Yes"	0
4	0.7590787	12	22	"Heart"	"Yes"	0
5	0.7616667	14	22	"Heart"	"Yes"	0
6	0.7973012	14	22	"Heart"	"Yes"	0
7	0.7359524	13	22	"Heart"	"Yes"	0
8	0.7950695	15	22	"Heart"	"Yes"	0
9	0.7146217	12	22	"Heart"	"Yes"	0
10	0.7746808	18	22	"Heart"	"Yes"	0
11	0.8447208	14	22	"Heart"	"Yes"	0
12	0.7789748	14	22	"Heart"	"Yes"	0
13	0.7897945	16	22	"Heart"	"Yes"	0
14	0.7708572	19	22	"Heart"	"Yes"	0
15	0.8092155	16	22	"Heart"	"Yes"	0
16	0.7344498	13	22	"Heart"	"Yes"	0
17	0.8084192	12	22	"Heart"	"Yes"	0
18	0.8084385	15	22	"Heart"	"Yes"	0
19	0.7755568	12	22	"Heart"	"Yes"	0
20	0.7659463	13	22	"Heart"	"Yes"	0
21	0.7924347	12	22	"Heart"	"Yes"	0
22	0.7639958	15	22	"Heart"	"Yes"	0
23	0.7861905	12	22	"Heart"	"Yes"	0
24	0.7947925	14	22	"Heart"	"Yes"	0
25	0.826555	17	22	"Heart"	"Yes"	0
26	0.7649467	16	22	"Heart"	"Yes"	0
27	0.7795238	14	22	"Heart"	"Yes"	0
28	0.7502381	14	22	"Heart"	"Yes"	0
29	0.7518119	15	22	"Heart"	"Yes"	0
30	0.7863236	14	22	"Heart"	"Yes"	0
1	0.8059537	13	23	"Heart"	"Yes"	0
2	0.7629187	15	23	"Heart"	"Yes"	0
3	0.7791667	15	23	"Heart"	"Yes"	0
4	0.7905007	15	23	"Heart"	"Yes"	0
5	0.7957387	16	23	"Heart"	"Yes"	0
6	0.7584541	17	23	"Heart"	"Yes"	0
7	0.7956493	13	23	"Heart"	"Yes"	0
8	0.7891951	16	23	"Heart"	"Yes"	0
9	0.8188012	13	23	"Heart"	"Yes"	0
10	0.7670887	16	23	"Heart"	"Yes"	0
11	0.751047	12	23	"Heart"	"Yes"	0
12	0.8096326	13	23	"Heart"	"Yes"	0
13	0.8003142	17	23	"Heart"	"Yes"	0
14	0.7883257	15	23	"Heart"	"Yes"	0
15	0.7989701	15	23	"Heart"	"Yes"	0
16	0.767381	13	23	"Heart"	"Yes"	0
17	0.7998283	15	23	"Heart"	"Yes"	0
18	0.7514294	15	23	"Heart"	"Yes"	0
19	0.7751196	15	23	"Heart"	"Yes"	0
20	0.7681818	15	23	"Heart"	"Yes"	0
21	0.7798493	12	23	"Heart"	"Yes"	0
22	0.800019	17	23	"Heart"	"Yes"	0
23	0.776555	14	23	"Heart"	"Yes"	0
24	0.7756056	14	23	"Heart"	"Yes"	0
25	0.7612814	12	23	"Heart"	"Yes"	0
26	0.7852381	14	23	"Heart"	"Yes"	0
27	0.7904257	16	23	"Heart"	"Yes"	0
28	0.7727492	14	23	"Heart"	"Yes"	0
29	0.8276787	15	23	"Heart"	"Yes"	0
30	0.7689156	15	23	"Heart"	"Yes"	0
1	0.7611386	14	24	"Heart"	"Yes"	0
2	0.8265857	14	24	"Heart"	"Yes"	0
3	0.7530996	11	24	"Heart"	"Yes"	0
4	0.8348248	13	24	"Heart"	"Yes"	0
5	0.7811544	15	24	"Heart"	"Yes"	0
6	0.7412058	12	24	"Heart"	"Yes"	0
7	0.7611969	19	24	"Heart"	"Yes"	0
8	0.7758473	13	24	"Heart"	"Yes"	0
9	0.7752761	15	24	"Heart"	"Yes"	0
10	0.7602994	16	24	"Heart"	"Yes"	0
11	0.8195793	17	24	"Heart"	"Yes"	0
12	0.8293356	14	24	"Heart"	"Yes"	0
13	0.8099181	15	24	"Heart"	"Yes"	0
14	0.7577295	15	24	"Heart"	"Yes"	0
15	0.7602994	15	24	"Heart"	"Yes"	0
16	0.7980284	12	24	"Heart"	"Yes"	0
17	0.7501917	17	24	"Heart"	"Yes"	0
18	0.7815659	16	24	"Heart"	"Yes"	0
19	0.763173	17	24	"Heart"	"Yes"	0
20	0.7044758	13	24	"Heart"	"Yes"	0
21	0.7704684	13	24	"Heart"	"Yes"	0
22	0.7804762	12	24	"Heart"	"Yes"	0
23	0.7842584	13	24	"Heart"	"Yes"	0
24	0.723461	14	24	"Heart"	"Yes"	0
25	0.7607656	19	24	"Heart"	"Yes"	0
26	0.754067	13	24	"Heart"	"Yes"	0
27	0.7958839	17	24	"Heart"	"Yes"	0
28	0.7618084	12	24	"Heart"	"Yes"	0
29	0.7704762	13	24	"Heart"	"Yes"	0
30	0.7619758	12	24	"Heart"	"Yes"	0
1	0.7654674	13	25	"Heart"	"Yes"	0
2	0.7119265	15	25	"Heart"	"Yes"	0
3	0.8053595	18	25	"Heart"	"Yes"	0
4	0.7757045	16	25	"Heart"	"Yes"	0
5	0.7844992	12	25	"Heart"	"Yes"	0
6	0.7950554	14	25	"Heart"	"Yes"	0
7	0.808745	14	25	"Heart"	"Yes"	0
8	0.8049838	14	25	"Heart"	"Yes"	0
9	0.7949692	14	25	"Heart"	"Yes"	0
10	0.7933468	16	25	"Heart"	"Yes"	0
11	0.7605479	17	25	"Heart"	"Yes"	0
12	0.805159	14	25	"Heart"	"Yes"	0
13	0.7784308	15	25	"Heart"	"Yes"	0
14	0.7767157	16	25	"Heart"	"Yes"	0
15	0.7519516	17	25	"Heart"	"Yes"	0
16	0.7949743	12	25	"Heart"	"Yes"	0
17	0.7916667	16	25	"Heart"	"Yes"	0
18	0.8083635	14	25	"Heart"	"Yes"	0
19	0.7977765	12	25	"Heart"	"Yes"	0
20	0.8112589	16	25	"Heart"	"Yes"	0
21	0.7403278	14	25	"Heart"	"Yes"	0
22	0.8108806	14	25	"Heart"	"Yes"	0
23	0.8007177	13	25	"Heart"	"Yes"	0
24	0.7732225	15	25	"Heart"	"Yes"	0
25	0.793334	12	25	"Heart"	"Yes"	0
26	0.7437536	11	25	"Heart"	"Yes"	0
27	0.7802208	19	25	"Heart"	"Yes"	0
28	0.7692967	14	25	"Heart"	"Yes"	0
29	0.8531542	14	25	"Heart"	"Yes"	0
30	0.8039832	14	25	"Heart"	"Yes"	0
1	0.7611969	12	26	"Heart"	"Yes"	0
2	0.8157492	13	26	"Heart"	"Yes"	0
3	0.8070761	14	26	"Heart"	"Yes"	0
4	0.7795914	13	26	"Heart"	"Yes"	0
5	0.817086	12	26	"Heart"	"Yes"	0
6	0.8143541	15	26	"Heart"	"Yes"	0
7	0.7102732	13	26	"Heart"	"Yes"	0
8	0.7772701	11	26	"Heart"	"Yes"	0
9	0.8020392	13	26	"Heart"	"Yes"	0
10	0.7557597	13	26	"Heart"	"Yes"	0
11	0.7563773	12	26	"Heart"	"Yes"	0
12	0.7761905	16	26	"Heart"	"Yes"	0
13	0.77281	14	26	"Heart"	"Yes"	0
14	0.7661759	12	26	"Heart"	"Yes"	0
15	0.7750143	11	26	"Heart"	"Yes"	0
16	0.7652905	15	26	"Heart"	"Yes"	0
17	0.757236	12	26	"Heart"	"Yes"	0
18	0.795355	14	26	"Heart"	"Yes"	0
19	0.780655	14	26	"Heart"	"Yes"	0
20	0.7805064	15	26	"Heart"	"Yes"	0
21	0.7621846	13	26	"Heart"	"Yes"	0
22	0.805	14	26	"Heart"	"Yes"	0
23	0.7857824	17	26	"Heart"	"Yes"	0
24	0.8423861	14	26	"Heart"	"Yes"	0
25	0.7771833	16	26	"Heart"	"Yes"	0
26	0.8244954	12	26	"Heart"	"Yes"	0
27	0.8130364	16	26	"Heart"	"Yes"	0
28	0.7760118	17	26	"Heart"	"Yes"	0
29	0.7667464	14	26	"Heart"	"Yes"	0
30	0.8045455	16	26	"Heart"	"Yes"	0
1	0.7834483	18	27	"Heart"	"Yes"	0
2	0.7449077	15	27	"Heart"	"Yes"	0
3	0.7951548	14	27	"Heart"	"Yes"	0
4	0.7749905	13	27	"Heart"	"Yes"	0
5	0.8145346	13	27	"Heart"	"Yes"	0
6	0.829288	13	27	"Heart"	"Yes"	0
7	0.8254582	14	27	"Heart"	"Yes"	0
8	0.808745	13	27	"Heart"	"Yes"	0
9	0.7662425	16	27	"Heart"	"Yes"	0
10	0.7811905	15	27	"Heart"	"Yes"	0
11	0.8054762	14	27	"Heart"	"Yes"	0
12	0.757177	12	27	"Heart"	"Yes"	0
13	0.7560582	13	27	"Heart"	"Yes"	0
14	0.7916268	13	27	"Heart"	"Yes"	0
15	0.7961054	15	27	"Heart"	"Yes"	0
16	0.7359577	17	27	"Heart"	"Yes"	0
17	0.7746808	11	27	"Heart"	"Yes"	0
18	0.7414335	14	27	"Heart"	"Yes"	0
19	0.7711824	16	27	"Heart"	"Yes"	0
20	0.8002668	13	27	"Heart"	"Yes"	0
21	0.7604246	11	27	"Heart"	"Yes"	0
22	0.7278571	13	27	"Heart"	"Yes"	0
23	0.7952163	12	27	"Heart"	"Yes"	0
24	0.7611841	15	27	"Heart"	"Yes"	0
25	0.7511422	13	27	"Heart"	"Yes"	0
26	0.7608509	12	27	"Heart"	"Yes"	0
27	0.726628	11	27	"Heart"	"Yes"	0
28	0.7526702	13	27	"Heart"	"Yes"	0
29	0.7822165	16	27	"Heart"	"Yes"	0
30	0.7368145	17	27	"Heart"	"Yes"	0
1	0.7807143	16	28	"Heart"	"Yes"	0
2	0.7906434	12	28	"Heart"	"Yes"	0
3	0.8063179	10	28	"Heart"	"Yes"	0
4	0.7659524	13	28	"Heart"	"Yes"	0
5	0.8188012	15	28	"Heart"	"Yes"	0
6	0.757381	16	28	"Heart"	"Yes"	0
7	0.7805064	13	28	"Heart"	"Yes"	0
8	0.8157369	14	28	"Heart"	"Yes"	0
9	0.7926283	15	28	"Heart"	"Yes"	0
10	0.793868	14	28	"Heart"	"Yes"	0
11	0.7566667	16	28	"Heart"	"Yes"	0
12	0.798635	13	28	"Heart"	"Yes"	0
13	0.7896135	12	28	"Heart"	"Yes"	0
14	0.7804112	15	28	"Heart"	"Yes"	0
15	0.7815659	12	28	"Heart"	"Yes"	0
16	0.8107014	12	28	"Heart"	"Yes"	0
17	0.8110048	17	28	"Heart"	"Yes"	0
18	0.7657143	18	28	"Heart"	"Yes"	0
19	0.8217391	14	28	"Heart"	"Yes"	0
20	0.7805122	11	28	"Heart"	"Yes"	0
21	0.8045455	14	28	"Heart"	"Yes"	0
22	0.7625525	14	28	"Heart"	"Yes"	0
23	0.7899192	17	28	"Heart"	"Yes"	0
24	0.834689	15	28	"Heart"	"Yes"	0
25	0.7607102	13	28	"Heart"	"Yes"	0
26	0.7916667	13	28	"Heart"	"Yes"	0
27	0.7785605	14	28	"Heart"	"Yes"	0
28	0.7936187	13	28	"Heart"	"Yes"	0
29	0.8052647	17	28	"Heart"	"Yes"	0
30	0.7704684	14	28	"Heart"	"Yes"	0
1	0.7903103	18	29	"Heart"	"Yes"	0
2	0.8275779	15	29	"Heart"	"Yes"	0
3	0.8049791	14	29	"Heart"	"Yes"	0
4	0.7684055	14	29	"Heart"	"Yes"	0
5	0.7901199	17	29	"Heart"	"Yes"	0
6	0.8006866	13	29	"Heart"	"Yes"	0
7	0.8045012	15	29	"Heart"	"Yes"	0
8	0.8027847	14	29	"Heart"	"Yes"	0
9	0.7757143	13	29	"Heart"	"Yes"	0
10	0.7513326	15	29	"Heart"	"Yes"	0
11	0.79	14	29	"Heart"	"Yes"	0
12	0.7793698	17	29	"Heart"	"Yes"	0
13	0.7852656	15	29	"Heart"	"Yes"	0
14	0.7463789	15	29	"Heart"	"Yes"	0
15	0.8104762	13	29	"Heart"	"Yes"	0
16	0.789882	12	29	"Heart"	"Yes"	0
17	0.7564593	13	29	"Heart"	"Yes"	0
18	0.7804608	14	29	"Heart"	"Yes"	0
19	0.7853132	13	29	"Heart"	"Yes"	0
20	0.8386329	13	29	"Heart"	"Yes"	0
21	0.7854627	13	29	"Heart"	"Yes"	0
22	0.7904132	17	29	"Heart"	"Yes"	0
23	0.8235182	16	29	"Heart"	"Yes"	0
24	0.7649133	13	29	"Heart"	"Yes"	0
25	0.7901658	13	29	"Heart"	"Yes"	0
26	0.781778	13	29	"Heart"	"Yes"	0
27	0.784263	14	29	"Heart"	"Yes"	0
28	0.8330952	14	29	"Heart"	"Yes"	0
29	0.7667718	12	29	"Heart"	"Yes"	0
30	0.7897619	15	29	"Heart"	"Yes"	0
1	0.7757045	17	30	"Heart"	"Yes"	0
2	0.7372784	13	30	"Heart"	"Yes"	0
3	0.7705597	14	30	"Heart"	"Yes"	0
4	0.7352381	16	30	"Heart"	"Yes"	0
5	0.7419048	16	30	"Heart"	"Yes"	0
6	0.7806492	11	30	"Heart"	"Yes"	0
7	0.7611386	13	30	"Heart"	"Yes"	0
8	0.7726492	14	30	"Heart"	"Yes"	0
9	0.7522372	11	30	"Heart"	"Yes"	0
10	0.7906195	11	30	"Heart"	"Yes"	0
11	0.774056	12	30	"Heart"	"Yes"	0
12	0.7659433	15	30	"Heart"	"Yes"	0
13	0.8049686	16	30	"Heart"	"Yes"	0
14	0.7847487	14	30	"Heart"	"Yes"	0
15	0.7715979	18	30	"Heart"	"Yes"	0
16	0.7655803	13	30	"Heart"	"Yes"	0
17	0.7790664	14	30	"Heart"	"Yes"	0
18	0.7810654	14	30	"Heart"	"Yes"	0
19	0.7811665	12	30	"Heart"	"Yes"	0
20	0.7512887	14	30	"Heart"	"Yes"	0
21	0.8104762	15	30	"Heart"	"Yes"	0
22	0.7789474	13	30	"Heart"	"Yes"	0
23	0.8019741	13	30	"Heart"	"Yes"	0
24	0.8159928	15	30	"Heart"	"Yes"	0
25	0.7702973	15	30	"Heart"	"Yes"	0
26	0.7924303	13	30	"Heart"	"Yes"	0
27	0.802424	16	30	"Heart"	"Yes"	0
28	0.8047619	17	30	"Heart"	"Yes"	0
29	0.7802266	14	30	"Heart"	"Yes"	0
30	0.8052632	14	30	"Heart"	"Yes"	0
1	0.7513802	1	1	"Heart"	"No"	0
2	0.760853	1	1	"Heart"	"No"	0
3	0.7839713	1	1	"Heart"	"No"	0
4	0.8069378	1	1	"Heart"	"No"	0
5	0.804265	1	1	"Heart"	"No"	0
6	0.7914758	1	1	"Heart"	"No"	0
7	0.75311	1	1	"Heart"	"No"	0
8	0.825429	1	1	"Heart"	"No"	0
9	0.8244803	1	1	"Heart"	"No"	0
10	0.8050638	1	1	"Heart"	"No"	0
11	0.8038095	1	1	"Heart"	"No"	0
12	0.8437262	1	1	"Heart"	"No"	0
13	0.7790664	1	1	"Heart"	"No"	0
14	0.8117013	1	1	"Heart"	"No"	0
15	0.7857143	1	1	"Heart"	"No"	0
16	0.8110349	1	1	"Heart"	"No"	0
17	0.7955804	1	1	"Heart"	"No"	0
18	0.7743181	1	1	"Heart"	"No"	0
19	0.7856463	1	1	"Heart"	"No"	0
20	0.7647653	1	1	"Heart"	"No"	0
21	0.8194683	1	1	"Heart"	"No"	0
22	0.8163704	1	1	"Heart"	"No"	0
23	0.7901914	1	1	"Heart"	"No"	0
24	0.7684211	1	1	"Heart"	"No"	0
25	0.7908416	1	1	"Heart"	"No"	0
26	0.7901675	1	1	"Heart"	"No"	0
27	0.8092155	1	1	"Heart"	"No"	0
28	0.8047619	1	1	"Heart"	"No"	0
29	0.7957143	1	1	"Heart"	"No"	0
30	0.7956493	1	1	"Heart"	"No"	0
1	0.8155785	2	2	"Heart"	"No"	0
2	0.8516705	2	2	"Heart"	"No"	0
3	0.8201231	1	2	"Heart"	"No"	0
4	0.8200209	2	2	"Heart"	"No"	0
5	0.8637839	2	2	"Heart"	"No"	0
6	0.8816746	2	2	"Heart"	"No"	0
7	0.8128632	2	2	"Heart"	"No"	0
8	0.8519931	2	2	"Heart"	"No"	0
9	0.8330453	2	2	"Heart"	"No"	0
10	0.8028323	1	2	"Heart"	"No"	0
11	0.7645631	2	2	"Heart"	"No"	0
12	0.8414286	2	2	"Heart"	"No"	0
13	0.795093	2	2	"Heart"	"No"	0
14	0.8118218	2	2	"Heart"	"No"	0
15	0.8332536	2	2	"Heart"	"No"	0
16	0.7950781	1	2	"Heart"	"No"	0
17	0.8106912	2	2	"Heart"	"No"	0
18	0.7502389	2	2	"Heart"	"No"	0
19	0.7870813	1	2	"Heart"	"No"	0
20	0.8178571	2	2	"Heart"	"No"	0
21	0.8432026	2	2	"Heart"	"No"	0
22	0.8007177	1	2	"Heart"	"No"	0
23	0.8539747	2	2	"Heart"	"No"	0
24	0.7870212	2	2	"Heart"	"No"	0
25	0.8063963	2	2	"Heart"	"No"	0
26	0.8110661	2	2	"Heart"	"No"	0
27	0.8386221	2	2	"Heart"	"No"	0
28	0.7891652	1	2	"Heart"	"No"	0
29	0.8050718	2	2	"Heart"	"No"	0
30	0.8260435	2	2	"Heart"	"No"	0
1	0.8403373	3	3	"Heart"	"No"	0
2	0.893537	3	3	"Heart"	"No"	0
3	0.8724772	3	3	"Heart"	"No"	0
4	0.8784742	3	3	"Heart"	"No"	0
5	0.8822381	3	3	"Heart"	"No"	0
6	0.8684436	3	3	"Heart"	"No"	0
7	0.8180389	3	3	"Heart"	"No"	0
8	0.8819855	3	3	"Heart"	"No"	0
9	0.8367289	3	3	"Heart"	"No"	0
10	0.8442685	3	3	"Heart"	"No"	0
11	0.9159809	3	3	"Heart"	"No"	0
12	0.8543689	3	3	"Heart"	"No"	0
13	0.887328	3	3	"Heart"	"No"	0
14	0.8397143	3	3	"Heart"	"No"	0
15	0.8495132	3	3	"Heart"	"No"	0
16	0.8613173	3	3	"Heart"	"No"	0
17	0.8059787	3	3	"Heart"	"No"	0
18	0.8432857	3	3	"Heart"	"No"	0
19	0.8828378	3	3	"Heart"	"No"	0
20	0.8702556	3	3	"Heart"	"No"	0
21	0.8525324	3	3	"Heart"	"No"	0
22	0.8235266	3	3	"Heart"	"No"	0
23	0.8479969	3	3	"Heart"	"No"	0
24	0.8839813	3	3	"Heart"	"No"	0
25	0.861	3	3	"Heart"	"No"	0
26	0.8854644	3	3	"Heart"	"No"	0
27	0.8695528	3	3	"Heart"	"No"	0
28	0.8955818	3	3	"Heart"	"No"	0
29	0.872133	3	3	"Heart"	"No"	0
30	0.8938024	3	3	"Heart"	"No"	0
1	0.8147458	4	4	"Heart"	"No"	0
2	0.8890167	4	4	"Heart"	"No"	0
3	0.8826949	4	4	"Heart"	"No"	0
4	0.8734129	4	4	"Heart"	"No"	0
5	0.8784881	4	4	"Heart"	"No"	0
6	0.8846557	4	4	"Heart"	"No"	0
7	0.8806796	4	4	"Heart"	"No"	0
8	0.9237143	4	4	"Heart"	"No"	0
9	0.915903	4	4	"Heart"	"No"	0
10	0.9033885	4	4	"Heart"	"No"	0
11	0.914689	4	4	"Heart"	"No"	0
